object-id,district,timeperiod,total-tender-awarded-value,sdrf-tenders-awarded-value,restoration-measures-tenders-awarded-value,others-tenders-awarded-value,immediate-measures-tenders-awarded-value,preparedness-measures-tenders-awarded-value,lwss-tenders-awarded-value,wss-tenders-awarded-value,ridf-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,state,max-rain,mean-rain,count,sum-rain,shape-leng,shape-area,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,total-tender-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,restoration-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,financial-year,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-027-03430,MANDI,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.06,523.0,33.54,0.0,0.0,BALI CHOWKI,0.05,31.06,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296600000.00000006,1.0,9471.0,7870.0,178434.0,410.0,0.0,0.0,660297.0,823.0,1632.0,27.0,27.0,14658.0,12.3,3.0,57.17,4.11,39155.0,0.00049582,1199.640836,4.08,4.61,3.34,1.8,3.0,3.23,5,4,3,4,2021-2022,0.0,0.0,0.0,0.0,0.722716119366137,4,,0.0
02-027-00022,MANDI,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.04,232.0,9.9,0.0,0.0,CHACHYOT,0.06,19.3,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296600000.00000006,1.0,1818.0,1508.0,37820.0,169.0,0.0,0.0,444842.0,683.0,1771.0,25.0,27.0,4114.0,11.8,2.0,60.21,5.43,15222.0,0.00050746,1026.882287,3.77,4.91,3.27,1.63,3.01,3.02,2,4,3,5,2021-2022,0.0,0.0,0.0,0.0,0.7185497951064436,4,,0.0
02-027-00025,MANDI,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.07,541.0,37.83,0.0,0.0,KARSOG,0.07,43.69,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243119.3,0.0,0.0,2243119.3,0.0,0.0,296600000.00000006,1.0,5899.0,4904.0,97805.0,345.0,0.0,0.0,805581.0,1097.0,1637.0,27.0,27.0,6900.0,12.3,2.0,49.14,5.97,27447.0,0.00046034,1009.281251,3.8,4.66,2.99,1.86,3.43,1.73,4,4,3,4,2021-2022,0.0,0.0,0.0,0.0,0.7147402272103175,4,,0.0
02-032-01637,SIRMAUR,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.12,0.09,683.0,59.81,0.0,0.0,PAONTA SAHIB,0.17,126.23,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469000.0,0.0,1469000.0,0.0,0.0,0.0,0.0,0.9,14835.0,19703.0,176576.0,326.0,0.0,0.0,1088995.0,2195.0,616.0,13.0,32.0,11276.0,12.6,2.0,45.54,5.7,43170.0,0.00047542,1617.164338,2.91,5.0,3.11,1.78,3.06,2.64,5,4,5,3,2021-2022,0.0,0.0,0.0,0.0,0.7039482672210934,4,,0.0
02-029-00069,UNA,2021_10,11283313.0,0.0,11283313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.1,215.0,21.66,0.0,0.0,UNA,0.26,55.6,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149048738.0,0.0,66140670.0,10408326.0,0.0,72499742.0,45700000.29999999,0.97,7322.0,5543.0,174186.0,224.0,21992.0,8.0,865706.0,3091.0,405.0,5.0,29.0,6437.0,13.4,3.0,52.9,4.83,39296.0,0.00070223,754.1208716,3.6,4.85,3.01,1.71,3.65,2.33,5,5,5,2,2021-2022,0.0,0.0,0.0,0.0,0.7016065233032388,4,,0.0
02-029-00068,UNA,2021_10,776688.0,0.0,776688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.1,290.0,29.85,0.0,0.0,HAROLI,0.19,63.76,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40995148.0,0.0,14854844.0,4802048.0,0.0,21338256.0,45700000.29999999,0.97,6323.0,4784.0,140937.0,146.0,0.0,0.0,915728.0,2499.0,449.0,6.0,29.0,7125.0,12.7,3.0,64.19,3.17,32314.0,0.00060665,951.8730174,3.6,4.68,3.06,1.72,3.47,2.47,5,5,5,2,2021-2022,0.0,0.0,0.0,0.0,0.7016065233032388,4,,0.0
02-028-02855,HAMIRPUR,2021_10,1004444.0,0.0,1004444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.05,125.0,5.68,0.0,0.0,BHORANJ,0.08,9.8,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5197270.12,0.0,1722745.07,3474525.05,0.0,0.0,25200000.0,1.1,2805.0,1643.0,73316.0,156.0,0.0,0.0,367542.0,635.0,898.0,10.0,28.0,3843.0,11.8,3.0,45.12,5.83,25836.0,0.00051753,1356.687424,3.52,4.72,3.08,1.68,2.98,2.96,4,4,5,3,2021-2022,0.0,0.0,0.0,0.0,0.6964420392453793,4,,0.0
02-030-02109,BILASPUR,2021_10,7464050.0,0.0,0.0,0.0,0.0,7464050.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.09,261.0,22.51,0.0,0.0,NAINA DEVI,0.2,50.66,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9570005.0,0.0,0.0,0.0,0.0,9570005.0,32500000.5,0.97,4260.0,3119.0,75441.0,166.0,4362.0,2.0,561782.0,1095.0,584.0,15.0,30.0,3774.0,12.8,2.0,37.21,2.68,9589.0,0.00049973,1033.631922,3.97,4.81,3.1,1.76,3.44,2.23,4,4,5,3,2021-2022,0.0,0.0,0.0,0.0,0.6964420392453793,4,,0.0
02-027-00028,MANDI,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.05,250.0,12.66,0.0,0.0,NIHRI,0.05,12.58,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999101.0,0.0,0.0,1999101.0,0.0,0.0,296600000.00000006,1.0,717.0,596.0,13712.0,115.0,0.0,0.0,341592.0,492.0,1681.0,29.0,27.0,2848.0,11.4,2.0,40.03,4.59,8437.0,0.00045478,947.8617042,3.83,4.9,3.17,1.83,3.57,2.26,1,4,3,5,2021-2022,0.0,0.0,0.0,0.0,0.6962104736236191,4,,0.0
02-028-02860,HAMIRPUR,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.1,0.05,164.0,8.46,0.0,0.0,TIRA SUJANPUR,0.06,14.19,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25200000.0,1.1,3354.0,1962.0,49001.0,99.0,0.0,0.0,281426.0,650.0,705.0,15.0,28.0,2795.0,12.3,3.0,35.62,5.02,20273.0,0.00060175,965.3313134,4.11,4.32,3.31,1.79,3.69,3.07,3,4,5,3,2021-2022,0.0,0.0,0.0,0.0,0.6838029941708998,4,,0.0
02-027-00032,MANDI,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.05,243.0,12.68,0.0,0.0,SUNDAR NAGAR,0.04,14.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317787570.9,0.0,314787571.0,2999999.9,0.0,0.0,296600000.00000006,1.0,6742.0,5498.0,123478.0,230.0,0.0,0.0,592195.0,821.0,1090.0,23.0,27.0,5408.0,12.8,3.0,41.22,5.28,31801.0,0.00057919,1212.547943,4.0,4.89,3.14,1.83,3.5,2.21,5,4,2,4,2021-2022,0.0,0.0,0.0,0.0,0.6802917068447536,4,,0.0
02-033-00047,SHIMLA,2021_10,242300.0,0.0,242300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.08,456.0,34.83,0.0,0.0,THEOG,0.19,92.96,6.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35056373.0,0.0,29943599.0,5112774.0,0.0,0.0,149100000.00000003,0.9,5856.0,5307.0,83971.0,306.0,0.0,0.0,906037.0,1434.0,2009.0,28.0,33.0,8283.0,11.6,2.0,29.42,11.39,21243.0,0.00043521,1317.365423,4.27,4.68,3.02,1.69,3.1,2.18,4,4,4,3,2021-2022,0.0,0.0,0.0,0.0,0.6786315449175854,4,,1.0
02-028-02858,HAMIRPUR,2021_10,61392159.0,0.0,40498930.0,20893229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.05,0.05,152.0,7.34,0.0,0.0,HAMIRPUR,0.04,8.8,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331366208.81,0.0,258624081.46,65812144.42,0.0,6929982.93,25200000.0,1.1,9030.0,5299.0,99215.0,179.0,0.0,0.0,446862.0,1068.0,788.0,10.0,28.0,5213.0,12.3,3.0,54.97,4.05,23861.0,0.00066884,955.9870177,3.49,4.81,3.06,1.58,3.09,2.78,4,4,4,3,2021-2022,38203519.69,0.0,0.0,0.0,0.6786315449175854,4,,0.0
02-033-00038,SHIMLA,2021_10,1582194.0,0.0,896751.0,685443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.09,225.0,20.71,0.0,0.0,KOTKHAI,0.17,57.28,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120643085.0,0.0,8028136.0,112614949.0,0.0,0.0,149100000.00000003,0.9,2697.0,2373.0,48847.0,157.0,0.0,0.0,279180.0,359.0,2300.0,26.0,33.0,8258.0,11.5,2.0,25.54,6.98,10804.0,0.00042349,1097.178824,4.02,4.65,3.07,1.7,3.3,2.12,3,4,4,3,2021-2022,107527300.0,0.0,0.0,0.0,0.6658804624860543,4,,0.0
02-024-02124,KANGRA,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.08,179.0,14.79,0.0,0.0,KHUNDIAN,0.09,17.21,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202400000.00000003,1.03,1985.0,1392.0,53532.0,115.0,0.0,0.0,312004.0,436.0,766.0,15.0,24.0,3835.0,12.3,2.0,47.7,5.83,9824.0,0.00056,1067.174456,3.88,4.47,3.08,1.65,2.96,2.68,3,4,4,3,2021-2022,0.0,0.0,0.0,0.0,0.6658804624860543,4,,0.0
02-033-00039,SHIMLA,2021_10,26961331.0,0.0,26961331.0,0.0,0.0,0.0,260131.0,0.0,26701200.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.09,210.0,18.75,0.0,0.0,KUMHARSAIN,0.11,30.55,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86297605.56,0.0,49075085.26,37222520.3,0.0,0.0,149100000.00000003,0.9,1124.0,990.0,50416.0,192.0,0.0,0.0,427422.0,434.0,1883.0,29.0,33.0,4846.0,11.8,3.0,31.5,6.82,16165.0,0.00042943,1309.62439,4.33,4.47,3.14,1.79,3.2,2.25,3,4,4,3,2021-2022,260131.0,0.0,0.0,0.0,0.6658804624860543,4,,0.0
02-033-00037,SHIMLA,2021_10,866469.0,0.0,866469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.14,0.1,289.0,27.87,0.0,0.0,JUBBAL,0.11,42.12,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15712875.0,0.0,8481845.0,7231030.0,0.0,0.0,149100000.00000003,0.92,2610.0,2741.0,52763.0,145.0,0.0,0.0,402949.0,606.0,2312.0,28.0,33.0,2217.0,11.0,2.0,29.09,2.84,8417.0,0.00039013,1315.354295,3.83,4.68,3.07,1.64,3.39,2.03,3,4,4,3,2021-2022,0.0,0.0,0.0,0.0,0.6658804624860543,4,,0.0
02-033-00046,SHIMLA,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.07,0.07,230.0,15.55,0.0,0.0,SEONI,0.07,23.2,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145374308.0,0.0,10331099.0,135043209.0,0.0,0.0,149100000.00000003,0.92,4501.0,3912.0,47543.0,180.0,0.0,0.0,304568.0,439.0,1418.0,30.0,33.0,7741.0,13.1,3.0,50.15,4.48,8868.0,0.00053634,918.4847866,1.92,5.0,3.09,1.63,4.38,2.86,3,4,4,3,2021-2022,114178744.0,0.0,0.0,0.0,0.6658804624860543,4,,0.0
02-024-02111,KANGRA,2021_10,2468456.0,0.0,2468456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.11,128.0,14.05,0.0,0.0,BAROH,0.16,24.75,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4345420.0,0.0,4345420.0,0.0,0.0,0.0,202400000.00000003,1.01,3319.0,2413.0,44068.0,71.0,0.0,0.0,217044.0,294.0,732.0,13.0,24.0,1696.0,12.6,2.0,60.42,4.69,7430.0,0.00059356,1048.287328,3.61,4.68,3.2,1.69,3.18,2.77,2,5,4,2,2021-2022,0.0,0.0,0.0,0.0,0.6624286041019966,4,,0.0
02-024-02123,KANGRA,2021_10,254264908.0,0.0,237106893.0,12529965.0,0.0,4628050.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.11,165.0,18.92,0.0,0.0,KANGRA,0.14,31.01,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747899193.46,0.0,624131878.4300001,40411714.03,0.0,83355601.0,202400000.00000003,1.01,5765.0,4193.0,74639.0,142.0,17282.0,18.0,561827.0,1307.0,689.0,11.0,24.0,5056.0,12.3,3.0,57.99,2.32,30132.0,0.0005479,1063.474164,3.34,4.98,3.62,1.93,3.94,3.39,4,5,1,3,2021-2022,1372986.0,0.0,0.0,0.0,0.6605940746461454,4,,0.0
02-026-00014,KULLU,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.16,0.1,568.0,59.59,0.0,0.0,KULLU,0.19,132.76,5.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3920439.0,0.0,771564.0,3148875.0,0.0,0.0,53099999.99999999,0.93,6300.0,6941.0,89634.0,290.0,0.0,0.0,496514.0,968.0,2626.0,30.0,26.0,13103.0,11.9,3.0,37.92,6.13,59478.0,0.00044721,1631.277502,3.36,4.91,3.18,1.75,3.67,2.52,4,3,5,5,2021-2022,0.0,0.0,0.0,0.0,0.6539517775167424,4,,0.0
02-033-00042,SHIMLA,2021_10,8742027.0,0.0,0.0,5969924.0,0.0,2772103.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.1,333.0,32.44,0.0,0.0,NERUA,0.21,76.69,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8742027.0,0.0,0.0,5969924.0,0.0,2772103.0,149100000.00000003,0.9,1271.0,1219.0,41693.0,167.0,0.0,0.0,456073.0,710.0,1940.0,31.0,33.0,36168.0,9.3,2.0,24.93,12.84,10134.0,0.00040112,1580.813239,3.84,4.42,3.06,1.75,3.51,2.45,2,4,4,3,2021-2022,0.0,0.0,0.0,0.0,0.6495878688102581,4,,0.0
02-032-00051,SIRMAUR,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.1,176.0,18.33,0.0,0.0,NOHRA,0.25,54.57,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356760.0,0.0,0.0,356760.0,0.0,0.0,0.0,0.9,959.0,1331.0,26823.0,104.0,0.0,0.0,269713.0,291.0,1792.0,29.0,32.0,9884.0,11.5,2.0,34.82,13.23,5293.0,0.00048168,1074.129775,3.81,4.85,3.21,1.77,3.54,2.27,1,4,5,3,2021-2022,0.0,0.0,0.0,0.0,0.6486762140093957,4,,0.0
02-024-02112,KANGRA,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.11,101.0,10.8,0.0,0.0,DADA SIBA,0.18,27.41,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202400000.00000003,1.01,1046.0,762.0,22315.0,75.0,0.0,0.0,219045.0,342.0,639.0,10.0,24.0,2175.0,11.5,3.0,50.49,4.02,8045.0,0.00054547,1127.104857,3.29,4.6,2.97,1.59,3.62,2.11,1,5,4,2,2021-2022,0.0,0.0,0.0,0.0,0.6485105649525068,4,,0.0
02-024-02117,KANGRA,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.13,0.11,69.0,7.81,0.0,0.0,HARCHAKIAN,0.18,11.41,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202400000.00000003,1.01,617.0,449.0,13213.0,53.0,0.0,0.0,164521.0,338.0,606.0,11.0,24.0,369.0,12.4,2.0,52.98,1.11,3276.0,0.00059523,1040.789741,2.99,4.92,3.59,1.85,4.22,3.12,1,5,4,2,2021-2022,0.0,0.0,0.0,0.0,0.6485105649525068,4,,0.0
02-026-00011,KULLU,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.09,277.0,23.95,0.0,0.0,ANI,0.09,34.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53099999.99999999,0.93,3514.0,3852.0,55746.0,170.0,0.0,0.0,400750.0,401.0,2149.0,30.0,26.0,4669.0,9.8,2.0,41.09,3.24,18338.0,0.00041932,1454.68143,3.91,4.91,3.41,1.81,4.09,2.94,3,3,5,5,2021-2022,0.0,0.0,0.0,0.0,0.6436556207911176,3,,0.0
02-027-00018,MANDI,2021_10,834626.0,0.0,0.0,834626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.07,147.0,10.54,0.0,0.0,AUT,0.1,19.44,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11456264.8,0.0,0.0,834625.8,0.0,10621639.0,296600000.00000006,1.0,1660.0,1379.0,51707.0,91.0,0.0,0.0,168038.0,231.0,1809.0,30.0,27.0,3034.0,11.8,2.0,44.85,2.63,6806.0,0.00048583,982.6120015,4.06,4.66,3.33,1.8,3.08,3.17,3,4,3,3,2021-2022,0.0,0.0,0.0,0.0,0.6380377648952457,3,,0.0
02-027-00029,MANDI,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.08,395.0,30.31,0.0,0.0,PADHAR,0.1,43.18,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30469220.34,0.0,19558936.34,0.0,0.0,10910284.0,296600000.00000006,1.0,5121.0,4259.0,67824.0,190.0,0.0,0.0,258041.0,268.0,1875.0,29.0,27.0,4962.0,11.8,2.0,41.45,1.15,17385.0,0.00044954,1102.904422,3.8,4.85,3.09,1.75,3.44,2.71,3,4,3,3,2021-2022,0.0,0.0,0.0,2452382.0,0.6380377648952457,3,,0.0
02-027-00031,MANDI,2021_10,1487961.0,0.0,1487961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.08,0.03,161.0,4.49,0.0,0.0,SARKAGHAT,0.06,11.96,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4118494.0,0.0,2577407.0,1541087.0,0.0,0.0,296600000.00000006,1.0,5436.0,4471.0,65351.0,172.0,0.0,0.0,348323.0,305.0,1116.0,19.0,27.0,4402.0,12.3,3.0,61.43,1.88,26502.0,0.00042536,1641.608029,3.52,4.59,3.05,1.59,3.22,2.61,3,4,3,3,2021-2022,0.0,0.0,0.0,0.0,0.6380377648952457,3,,0.0
02-031-00062,SOLAN,2021_10,2510446.0,0.0,957414.0,1553032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.08,321.0,24.77,0.0,0.0,NALAGARH,0.11,44.29,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117536640.73,6240587.0,60870570.88,53245449.85,0.0,3420620.0,34799999.99999999,0.87,8835.0,10692.0,136686.0,137.0,0.0,0.0,976120.0,2591.0,518.0,10.0,31.0,7977.0,11.6,3.0,35.5,1.86,26174.0,0.00055105,787.9563709,3.63,4.85,3.09,1.59,3.63,2.1,5,5,5,1,2021-2022,0.0,6240587.0,0.0,0.0,0.6357873834086183,3,,0.0
02-029-00067,UNA,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.1,0.1,248.0,24.78,0.0,0.0,GHANARI,0.22,68.21,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45700000.29999999,0.97,2945.0,2228.0,78535.0,174.0,0.0,0.0,602778.0,1451.0,530.0,6.0,29.0,19286.0,12.4,3.0,71.37,5.3,22617.0,0.0007607,925.2956762,3.79,2.8,2.79,1.7,3.75,2.6,4,5,5,1,2021-2022,0.0,0.0,0.0,0.0,0.6308874357446375,3,,0.0
02-031-00064,SOLAN,2021_10,5376569.0,0.0,5376569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.11,0.09,249.0,21.72,0.0,0.0,SOLAN,0.13,33.0,5.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71592387.1,0.0,25661351.36,35594043.74,0.0,10336992.0,34799999.99999999,0.87,10755.0,13138.0,126970.0,250.0,19515.0,24.0,714023.0,1837.0,1319.0,21.0,31.0,6530.0,13.7,3.0,42.81,5.84,22755.0,0.00043023,1248.237827,3.75,4.92,3.13,1.54,3.45,2.59,5,4,5,2,2021-2022,0.0,0.0,0.0,0.0,0.6302973046429569,3,,0.0
02-031-00057,SOLAN,2021_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.09,0.07,361.0,25.97,0.0,0.0,ARKI,0.07,30.52,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3876028.0,0.0,0.0,3876028.0,0.0,0.0,34799999.99999999,0.88,6626.0,7514.0,104315.0,274.0,0.0,0.0,772945.0,1282.0,1220.0,23.0,31.0,5942.0,11.5,3.0,56.87,2.1,27806.0,0.00044223,1168.343891,2.6,4.99,3.43,1.83,4.37,2.96,4,4,5,2,2021-2022,0.0,0.0,0.0,0.0,0.6230914566026248,3,,0.0
